53,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP box box box box box box LP LP,affine,LP,0.018721,relu,LP,17.44409,affine,LP,9.200235,relu,LP,1.300215,affine,box,19.004244,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,LP,error,relu,LP,error,
54,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box box box box box box LP LP LP,affine,LP,0.027468,relu,LP,17.531769,affine,LP,9.265737,relu,box,1.318672,affine,box,18.693647,relu,box,0.381169,affine,box,9.8e-05,relu,box,0.352857,affine,box,0.000121,relu,LP,0.398916,affine,LP,0.240836,relu,LP,0.21325,,48.66233563423157
55,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box box box LP LP LP LP,affine,LP,0.019097,relu,LP,18.086853,affine,box,9.502056,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,
56,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP box box box box box box LP LP LP LP LP,affine,LP,0.018519,relu,box,17.726217,affine,box,9.494286,relu,box,0.371363,affine,box,9.8e-05,relu,box,0.371086,affine,box,0.000172,relu,LP,0.355538,affine,LP,0.23413,relu,LP,4.542471,affine,LP,25.12284,relu,LP,0.239566,,68.72990822792053
57,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 box box box box box box LP LP LP LP LP LP,affine,box,0.007899,relu,box,1.463768,affine,box,0.000101,relu,box,0.372766,affine,box,0.000114,relu,box,0.353472,affine,LP,0.000185,relu,LP,4.471835,affine,LP,2.348596,relu,LP,4.350854,affine,LP,108.945985,relu,LP,0.232993,,144.8243806362152
58,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP box box box box box box box,affine,LP,0.020407,relu,LP,16.447241,affine,LP,9.71955,relu,LP,1.294771,affine,LP,19.379479,relu,box,1.667587,affine,box,44.657997,relu,box,0.356247,affine,box,0.000101,relu,box,0.35837,affine,box,0.0001,relu,box,0.018018,,93.92290902137756
59,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP box box box box box box box LP,affine,LP,0.018576,relu,LP,17.25507,affine,LP,9.160685,relu,LP,1.320521,affine,box,19.254956,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,LP,error,
6,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP LP LP LP box LP LP LP LP LP,affine,LP,0.014198,relu,LP,14.664314,affine,LP,4.983666,relu,LP,1.122971,affine,LP,11.548264,relu,LP,1.46961,affine,box,29.130706,relu,LP,error,affine,LP,error,relu,LP,error,affine,LP,error,relu,LP,error,
60,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP LP box box box box box box box LP LP,affine,LP,0.02461,relu,LP,17.996504,affine,LP,9.642722,relu,box,1.350211,affine,box,18.886137,relu,box,0.370556,affine,box,9.5e-05,relu,box,0.347687,affine,box,0.000114,relu,box,0.402233,affine,LP,0.00014,relu,LP,0.226388,,49.27655243873596
61,python3 analyzer.py ../mnist_nets/mnist_relu_6_200.txt ../mnist_images/img23.txt 0.01 LP LP box box box box box box box LP LP LP,affine,LP,0.01827,relu,LP,16.803551,affine,box,9.568139,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,box,error,affine,box,error,relu,LP,error,affine,LP,error,relu,LP,error,
